device,start_time,data_extra,mbrt
device2,1723553182,"{""1"": ""14271"", ""2"": ""21295"", ""3"": ""9127"", ""4"": ""20871"", ""5"": ""14910"", ""6"": ""22490""}",131
device2,1723551255,"{""1"": ""17580"", ""2"": ""13693"", ""3"": ""12147"", ""4"": ""14490"", ""5"": ""18071"", ""6"": ""14873""}",74
device2,1723547603,"{""1"": ""17430"", ""2"": ""13585"", ""3"": ""10929"", ""4"": ""14156"", ""5"": ""17298"", ""6"": ""14241""}",93
device2,1721743188,"{""1"": ""21331"", ""2"": ""16217"", ""3"": ""14858"", ""4"": ""17043"", ""5"": ""20969"", ""6"": ""16912""}",95
device2,1721835036,"{""1"": ""22741"", ""2"": ""16982"", ""3"": ""15121"", ""4"": ""17060"", ""5"": ""22741"", ""6"": ""17723""}",85
device2,1721848834,"{""1"": ""17925"", ""2"": ""14023"", ""3"": ""11575"", ""4"": ""13740"", ""5"": ""17973"", ""6"": ""14581""}",97
device2,1721801708,"{""1"": ""17964"", ""2"": ""13849"", ""3"": ""11021"", ""4"": ""12793"", ""5"": ""16999"", ""6"": ""13314""}",83
device2,1721830588,"{""1"": ""17921"", ""2"": ""13766"", ""3"": ""11490"", ""4"": ""14161"", ""5"": ""16783"", ""6"": ""14853""}",118
device2,1721843069,"{""1"": ""22331"", ""2"": ""16040"", ""3"": ""15981"", ""4"": ""16900"", ""5"": ""23825"", ""6"": ""17595""}",102
device2,1721856630,"{""1"": ""24565"", ""2"": ""17808"", ""3"": ""14286"", ""4"": ""16529"", ""5"": ""23325"", ""6"": ""17082""}",96
device2,1721824744,"{""1"": ""14169"", ""2"": ""20311"", ""3"": ""8558"", ""4"": ""19095"", ""5"": ""13285"", ""6"": ""19234""}",149
device2,1721832345,"{""1"": ""14927"", ""2"": ""23660"", ""3"": ""9848"", ""4"": ""23071"", ""5"": ""15372"", ""6"": ""24198""}",101
device2,1721833226,"{""1"": ""12820"", ""2"": ""20364"", ""3"": ""8127"", ""4"": ""19292"", ""5"": ""12343"", ""6"": ""20975""}",105
device2,1719261781,"{""1"": ""11548"", ""2"": ""16607"", ""3"": ""6817"", ""4"": ""15555"", ""5"": ""11814"", ""6"": ""16900""}",94
device2,1721855022,"{""1"": ""22450"", ""2"": ""18060"", ""3"": ""12815"", ""4"": ""16888"", ""5"": ""21410"", ""6"": ""16963""}",121
device2,1721886788,"{""1"": ""17964"", ""2"": ""13849"", ""3"": ""11956"", ""4"": ""13009"", ""5"": ""17249"", ""6"": ""12905""}",105
device2,1723640286,"{""1"": ""24109"", ""2"": ""18713"", ""3"": ""15349"", ""4"": ""20547"", ""5"": ""1215"", ""6"": ""1242""}",1125
device2,1723617667,"{""1"": ""17430"", ""2"": ""13585"", ""3"": ""10905"", ""4"": ""13350"", ""5"": ""17696"", ""6"": ""14069""}",97
device2,1723627872,"{""1"": ""17580"", ""2"": ""13693"", ""3"": ""11709"", ""4"": ""13630"", ""5"": ""18088"", ""6"": ""13754""}",70
device2,1723629940,"{""1"": ""14271"", ""2"": ""21295"", ""3"": ""8530"", ""4"": ""20364"", ""5"": ""12632"", ""6"": ""21020""}",104
device2,1723644748,"{""1"": ""22780"", ""2"": ""17181"", ""3"": ""13195"", ""4"": ""15979"", ""5"": ""23097"", ""6"": ""17835""}",80
device2,1723646513,"{""1"": ""22802"", ""2"": ""16407"", ""3"": ""14782"", ""4"": ""16832"", ""5"": ""22149"", ""6"": ""16939""}",158
device2,1723664237,"{""1"": ""17049"", ""2"": ""12961"", ""3"": ""10710"", ""4"": ""13570"", ""5"": ""17735"", ""6"": ""14418""}",151
device2,1723665739,"{""1"": ""22334"", ""2"": ""17585"", ""3"": ""14100"", ""4"": ""18852"", ""5"": ""22587"", ""6"": ""18845""}",108
device2,1721895170,"{""1"": ""17921"", ""2"": ""13766"", ""3"": ""12259"", ""4"": ""13597"", ""5"": ""17515"", ""6"": ""13798""}",89
device2,1721936851,"{""1"": ""16972"", ""2"": ""13029"", ""3"": ""10981"", ""4"": ""12658"", ""5"": ""16473"", ""6"": ""12750""}",114
device2,1721943823,"{""1"": ""17921"", ""2"": ""13766"", ""3"": ""11490"", ""4"": ""13309"", ""5"": ""17610"", ""6"": ""13328""}",124
device2,1721911617,"{""1"": ""14419"", ""2"": ""22002"", ""3"": ""9982"", ""4"": ""22138"", ""5"": ""14446"", ""6"": ""22148""}",90
device2,1721909854,"{""1"": ""17194"", ""2"": ""18407"", ""3"": ""17012"", ""4"": ""18787"", ""5"": ""18123"", ""6"": ""18726""}",28
device2,1721914399,"{""1"": ""12820"", ""2"": ""20364"", ""3"": ""8148"", ""4"": ""18607"", ""5"": ""12176"", ""6"": ""19259""}",133
device2,1721914610,"{""1"": ""23203"", ""2"": ""17439"", ""3"": ""15209"", ""4"": ""17925"", ""5"": ""23332"", ""6"": ""18380""}",83
device2,1721921723,"{""1"": ""22331"", ""2"": ""16040"", ""3"": ""15016"", ""4"": ""16839"", ""5"": ""23501"", ""6"": ""18278""}",103
device2,1721934749,"{""1"": ""17925"", ""2"": ""14023"", ""3"": ""11467"", ""4"": ""13736"", ""5"": ""17250"", ""6"": ""14083""}",86
device2,1723707940,"{""1"": ""17430"", ""2"": ""13585"", ""3"": ""9919"", ""4"": ""12419"", ""5"": ""17398"", ""6"": ""13634""}",125
device2,1723746910,"{""1"": ""22334"", ""2"": ""17585"", ""3"": ""12587"", ""4"": ""17378"", ""5"": ""19394"", ""6"": ""17403""}",140
device2,1723749585,"{""1"": ""21396"", ""2"": ""16291"", ""3"": ""11752"", ""4"": ""15844"", ""5"": ""21586"", ""6"": ""16225""}",107
device2,1723728123,"{""1"": ""24109"", ""2"": ""18713"", ""3"": ""15463"", ""4"": ""20354"", ""5"": ""24600"", ""6"": ""20466""}",133
device2,1723756984,"{""1"": ""21259"", ""2"": ""17623"", ""3"": ""12968"", ""4"": ""17114"", ""5"": ""21417"", ""6"": ""16908""}",70
device2,1723718590,"{""1"": ""14271"", ""2"": ""21295"", ""3"": ""9038"", ""4"": ""21047"", ""5"": ""13704"", ""6"": ""22287""}",139
device2,1722807453,"{""1"": ""17673"", ""2"": ""13080"", ""3"": ""10704"", ""4"": ""11870"", ""5"": ""16828"", ""6"": ""12032""}",117
device2,1723536827,"{""1"": ""23637"", ""2"": ""18094"", ""3"": ""13618"", ""4"": ""17018"", ""5"": ""24064"", ""6"": ""18343""}",85
device2,1722627122,"{""1"": ""15049"", ""2"": ""12977"", ""3"": ""9282"", ""4"": ""12725"", ""5"": ""15025"", ""6"": ""13068""}",118
device2,1722000437,"{""1"": ""23203"", ""2"": ""17439"", ""3"": ""15553"", ""4"": ""17069"", ""5"": ""20434"", ""6"": ""17093""}",83
device2,1721975613,"{""1"": ""16972"", ""2"": ""13029"", ""3"": ""11246"", ""4"": ""13190"", ""5"": ""17424"", ""6"": ""13856""}",67
device2,1721980439,"{""1"": ""17921"", ""2"": ""13766"", ""3"": ""11970"", ""4"": ""14465"", ""5"": ""18239"", ""6"": ""14853""}",74
device2,1721983870,"{""1"": ""14419"", ""2"": ""22002"", ""3"": ""9923"", ""4"": ""23489"", ""5"": ""15235"", ""6"": ""23947""}",124
device2,1721998924,"{""1"": ""12820"", ""2"": ""20364"", ""3"": ""8204"", ""4"": ""18939"", ""5"": ""11723"", ""6"": ""19287""}",123
device2,1722002924,"{""1"": ""22331"", ""2"": ""16040"", ""3"": ""15386"", ""4"": ""16490"", ""5"": ""22523"", ""6"": ""17063""}",72
device2,1722007151,"{""1"": ""22450"", ""2"": ""18060"", ""3"": ""13640"", ""4"": ""16916"", ""5"": ""21765"", ""6"": ""17070""}",115
device2,1722026888,"{""1"": ""16814"", ""2"": ""11794"", ""3"": ""11624"", ""4"": ""12030"", ""5"": ""17062"", ""6"": ""12077""}",97
device2,1720170314,"{""1"": ""18077"", ""2"": ""13642"", ""3"": ""11476"", ""4"": ""12991"", ""5"": ""17557"", ""6"": ""13589""}",123
device2,1720185573,"{""1"": ""17546"", ""2"": ""13403"", ""3"": ""12507"", ""4"": ""13557"", ""5"": ""16868"", ""6"": ""13965""}",123
device2,1720190322,"{""1"": ""14618"", ""2"": ""11027"", ""3"": ""9536"", ""4"": ""11044"", ""5"": ""13969"", ""6"": ""11016""}",152
device2,1720191708,"{""1"": ""12227"", ""2"": ""9750"", ""3"": ""8411"", ""4"": ""19704"", ""5"": ""11216"", ""6"": ""10052""}",98
device2,1720194496,"{""1"": ""11581"", ""2"": ""16985"", ""3"": ""7740"", ""4"": ""16862"", ""5"": ""11654"", ""6"": ""17299""}",123
device2,1720210827,"{""1"": ""17238"", ""2"": ""13505"", ""3"": ""11360"", ""4"": ""12832"", ""5"": ""16463"", ""6"": ""13252""}",132
device2,1720212893,"{""1"": ""10542"", ""2"": ""16373"", ""3"": ""6844"", ""4"": ""17047"", ""5"": ""11179"", ""6"": ""17977""}",106
device2,1720216890,"{""1"": ""10649"", ""2"": ""15762"", ""3"": ""7476"", ""4"": ""16532"", ""5"": ""10856"", ""6"": ""16534""}",118
device2,1720248714,"{""1"": ""23825"", ""2"": ""13149"", ""3"": ""23581"", ""4"": ""13096"", ""5"": ""23561"", ""6"": ""12921""}",6
device2,1720250128,"{""1"": ""23825"", ""2"": ""13149"", ""3"": ""23560"", ""4"": ""13263"", ""5"": ""23636"", ""6"": ""13020""}",4
device2,1720249279,"{""1"": ""15755"", ""2"": ""17283"", ""3"": ""15855"", ""4"": ""17237"", ""5"": ""15762"", ""6"": ""17243""}",18
device2,1722061123,"{""1"": ""17386"", ""2"": ""13238"", ""3"": ""11890"", ""4"": ""13121"", ""5"": ""16785"", ""6"": ""12998""}",93
device2,1720187191,"{""1"": ""13378"", ""2"": ""9600"", ""3"": ""8970"", ""4"": ""9203"", ""5"": ""13155"", ""6"": ""9764""}",56
device2,1720208574,"{""1"": ""11587"", ""2"": ""16533"", ""3"": ""7119"", ""4"": ""15848"", ""5"": ""11437"", ""6"": ""16784""}",168
device2,1722021636,"{""1"": ""24565"", ""2"": ""17808"", ""3"": ""15330"", ""4"": ""17978"", ""5"": ""23307"", ""6"": ""17690""}",123
device2,1722088887,"{""1"": ""17386"", ""2"": ""13238"", ""3"": ""11970"", ""4"": ""14304"", ""5"": ""17351"", ""6"": ""13935""}",88
device2,1722081305,"{""1"": ""23203"", ""2"": ""17439"", ""3"": ""15129"", ""4"": ""16804"", ""5"": ""23085"", ""6"": ""17364""}",133
device2,1722093193,"{""1"": ""13062"", ""2"": ""18858"", ""3"": ""8770"", ""4"": ""19136"", ""5"": ""13638"", ""6"": ""20118""}",108
device2,1722067046,"{""1"": ""14277"", ""2"": ""21507"", ""3"": ""10335"", ""4"": ""23597"", ""5"": ""15442"", ""6"": ""24322""}",93
device2,1722079567,"{""1"": ""23731"", ""2"": ""19069"", ""3"": ""16914"", ""4"": ""20400"", ""5"": ""24757"", ""6"": ""20518""}",104
device2,1722084755,"{""1"": ""22331"", ""2"": ""16040"", ""3"": ""15770"", ""4"": ""16605"", ""5"": ""22864"", ""6"": ""16687""}",173
device2,1722063522,"{""1"": ""17462"", ""2"": ""13606"", ""3"": ""11406"", ""4"": ""12631"", ""5"": ""17533"", ""6"": ""13873""}",99
device2,1722086854,"{""1"": ""17925"", ""2"": ""14023"", ""3"": ""11992"", ""4"": ""14242"", ""5"": ""17313"", ""6"": ""14248""}",88
device2,1722108398,"{""1"": ""22450"", ""2"": ""18060"", ""3"": ""14207"", ""4"": ""17432"", ""5"": ""22268"", ""6"": ""17908""}",88
device2,1722110430,"{""1"": ""23104"", ""2"": ""17698"", ""3"": ""14054"", ""4"": ""15836"", ""5"": ""21994"", ""6"": ""16754""}",111
device2,1722153307,"{""1"": ""17462"", ""2"": ""13606"", ""3"": ""12083"", ""4"": ""13257"", ""5"": ""17533"", ""6"": ""13873""}",0
device2,1720251240,"{""1"": ""17433"", ""2"": ""13264"", ""3"": ""12052"", ""4"": ""13530"", ""5"": ""17745"", ""6"": ""13533""}",95
device2,1720301238,"{""1"": ""17433"", ""2"": ""13264"", ""3"": ""11501"", ""4"": ""12897"", ""5"": ""17743"", ""6"": ""13517""}",115
device2,1720268810,"{""1"": ""17544"", ""2"": ""13595"", ""3"": ""11295"", ""4"": ""12647"", ""5"": ""17317"", ""6"": ""13563""}",117
device2,1720270125,"{""1"": ""15099"", ""2"": ""21984"", ""3"": ""9383"", ""4"": ""21432"", ""5"": ""733"", ""6"": ""1395""}",1067
device2,1720271014,"{""1"": ""24623"", ""2"": ""19623"", ""3"": ""16594"", ""4"": ""19206"", ""5"": ""23346"", ""6"": ""19579""}",88
device2,1720251251,"{""1"": ""15755"", ""2"": ""17283"", ""3"": ""15160"", ""4"": ""16812"", ""5"": ""15389"", ""6"": ""16911""}",6
device2,1720274933,"{""1"": ""11587"", ""2"": ""16533"", ""3"": ""7673"", ""4"": ""16056"", ""5"": ""11458"", ""6"": ""16375""}",134
device2,1720279043,"{""1"": ""10542"", ""2"": ""16373"", ""3"": ""6616"", ""4"": ""16744"", ""5"": ""10638"", ""6"": ""16793""}",83
device2,1720296025,"{""1"": ""10649"", ""2"": ""15762"", ""3"": ""6979"", ""4"": ""16528"", ""5"": ""10662"", ""6"": ""16301""}",98
device2,1720277459,"{""1"": ""17238"", ""2"": ""13505"", ""3"": ""11813"", ""4"": ""13384"", ""5"": ""15142"", ""6"": ""13464""}",102
device2,1723728859,"{""1"": ""22780"", ""2"": ""17181"", ""3"": ""14263"", ""4"": ""17012"", ""5"": ""21809"", ""6"": ""16433""}",94
device2,1723730632,"{""1"": ""22802"", ""2"": ""16407"", ""3"": ""14659"", ""4"": ""17501"", ""5"": ""21333"", ""6"": ""18181""}",98
device2,1723708750,"{""1"": ""17580"", ""2"": ""13693"", ""3"": ""11171"", ""4"": ""14200"", ""5"": ""18492"", ""6"": ""14936""}",115
device2,1722147195,"{""1"": ""17386"", ""2"": ""13238"", ""3"": ""12112"", ""4"": ""13268"", ""5"": ""17308"", ""6"": ""13122""}",100
device2,1722198180,"{""1"": ""17386"", ""2"": ""13238"", ""3"": ""10338"", ""4"": ""11863"", ""5"": ""16679"", ""6"": ""12742""}",125
device2,1722153331,"{""1"": ""17462"", ""2"": ""13606"", ""3"": ""11839"", ""4"": ""13283"", ""5"": ""16754"", ""6"": ""13164""}",108
device2,1720359971,"{""1"": ""15755"", ""2"": ""17283"", ""3"": ""16071"", ""4"": ""17460"", ""5"": ""15769"", ""6"": ""17457""}",6
device2,1722199833,"{""1"": ""13062"", ""2"": ""18858"", ""3"": ""9202"", ""4"": ""18930"", ""5"": ""13427"", ""6"": ""19154""}",94
device2,1722175462,"{""1"": ""17925"", ""2"": ""14023"", ""3"": ""12004"", ""4"": ""13766"", ""5"": ""16908"", ""6"": ""13946""}",66
device2,1722168045,"{""1"": ""23731"", ""2"": ""19069"", ""3"": ""15639"", ""4"": ""18015"", ""5"": ""21310"", ""6"": ""18688""}",97
device2,1722171427,"{""1"": ""23203"", ""2"": ""17439"", ""3"": ""15113"", ""4"": ""17654"", ""5"": ""24359"", ""6"": ""19123""}",82
device2,1722173028,"{""1"": ""22331"", ""2"": ""16040"", ""3"": ""14719"", ""4"": ""15844"", ""5"": ""22079"", ""6"": ""16523""}",122
device2,1722179812,"{""1"": ""22450"", ""2"": ""18060"", ""3"": ""14167"", ""4"": ""18454"", ""5"": ""22567"", ""6"": ""18984""}",122
device2,1722195815,"{""1"": ""23104"", ""2"": ""17698"", ""3"": ""15216"", ""4"": ""18211"", ""5"": ""22720"", ""6"": ""18687""}",93
device2,1722164648,"{""1"": ""14277"", ""2"": ""21507"", ""3"": ""9704"", ""4"": ""21062"", ""5"": ""14567"", ""6"": ""22263""}",78
device2,1720351453,"{""1"": ""13687"", ""2"": ""19371"", ""3"": ""8913"", ""4"": ""17941"", ""5"": ""13615"", ""6"": ""18915""}",145
device2,1720364961,"{""1"": ""11587"", ""2"": ""16533"", ""3"": ""7685"", ""4"": ""15953"", ""5"": ""11713"", ""6"": ""16884""}",120
device2,1720383560,"{""1"": ""10542"", ""2"": ""16373"", ""3"": ""7727"", ""4"": ""17474"", ""5"": ""11162"", ""6"": ""17790""}",73
device2,1720348678,"{""1"": ""17544"", ""2"": ""13595"", ""3"": ""12046"", ""4"": ""13425"", ""5"": ""18132"", ""6"": ""14259""}",90
device2,1720353082,"{""1"": ""15099"", ""2"": ""21984"", ""3"": ""10040"", ""4"": ""21914"", ""5"": ""14553"", ""6"": ""22458""}",111
device2,1720358144,"{""1"": ""24623"", ""2"": ""19623"", ""3"": ""15971"", ""4"": ""18894"", ""5"": ""24677"", ""6"": ""19267""}",115
device2,1720386510,"{""1"": ""11526"", ""2"": ""16482"", ""3"": ""7106"", ""4"": ""16087"", ""5"": ""12104"", ""6"": ""17321""}",85
device2,1720383568,"{""1"": ""10649"", ""2"": ""15762"", ""3"": ""7370"", ""4"": ""16739"", ""5"": ""11005"", ""6"": ""16583""}",108
device2,1720334275,"{""1"": ""17433"", ""2"": ""13264"", ""3"": ""11729"", ""4"": ""12743"", ""5"": ""17759"", ""6"": ""13485""}",120
device2,1720377128,"{""1"": ""17238"", ""2"": ""13505"", ""3"": ""11800"", ""4"": ""13227"", ""5"": ""16261"", ""6"": ""12666""}",94
device2,1720445162,"{""1"": ""15755"", ""2"": ""17283"", ""3"": ""15565"", ""4"": ""16920"", ""5"": ""15053"", ""6"": ""16755""}",6
device2,1722236002,"{""1"": ""17386"", ""2"": ""13238"", ""3"": ""11413"", ""4"": ""13105"", ""5"": ""17597"", ""6"": ""13503""}",102
device2,1722237682,"{""1"": ""17462"", ""2"": ""13606"", ""3"": ""11445"", ""4"": ""12438"", ""5"": ""16474"", ""6"": ""13375""}",126
device2,1722283295,"{""1"": ""17462"", ""2"": ""13606"", ""3"": ""11664"", ""4"": ""14137"", ""5"": ""17394"", ""6"": ""14170""}",118
device2,1722245251,"{""1"": ""14277"", ""2"": ""21507"", ""3"": ""10078"", ""4"": ""23065"", ""5"": ""15386"", ""6"": ""24197""}",103
device2,1722252347,"{""1"": ""23731"", ""2"": ""19069"", ""3"": ""16593"", ""4"": ""19290"", ""5"": ""24123"", ""6"": ""19364""}",89
device2,1722255278,"{""1"": ""23203"", ""2"": ""17439"", ""3"": ""14944"", ""4"": ""17261"", ""5"": ""23980"", ""6"": ""19285""}",106
device2,1722266212,"{""1"": ""23104"", ""2"": ""17698"", ""3"": ""14864"", ""4"": ""17987"", ""5"": ""22292"", ""6"": ""18136""}",129
device2,1720465502,"{""1"": ""17433"", ""2"": ""13264"", ""3"": ""11336"", ""4"": ""12912"", ""5"": ""17047"", ""6"": ""12849""}",119
device2,1720419953,"{""1"": ""17544"", ""2"": ""13595"", ""3"": ""12086"", ""4"": ""12883"", ""5"": ""17455"", ""6"": ""13538""}",48
device2,1720440841,"{""1"": ""13687"", ""2"": ""19371"", ""3"": ""9457"", ""4"": ""19072"", ""5"": ""13014"", ""6"": ""19304""}",139
device2,1720441916,"{""1"": ""15099"", ""2"": ""21984"", ""3"": ""9213"", ""4"": ""20352"", ""5"": ""14517"", ""6"": ""22171""}",192
device2,1722113610,"{""1"": ""23231"", ""2"": ""17961"", ""3"": ""14939"", ""4"": ""16332"", ""5"": ""24180"", ""6"": ""17104""}",124
device2,1720444111,"{""1"": ""24623"", ""2"": ""19623"", ""3"": ""16559"", ""4"": ""18734"", ""5"": ""23429"", ""6"": ""19342""}",116
device2,1720445883,"{""1"": ""23335"", ""2"": ""17477"", ""3"": ""16330"", ""4"": ""17200"", ""5"": ""23249"", ""6"": ""17277""}",95
device2,1720468912,"{""1"": ""11587"", ""2"": ""16533"", ""3"": ""6694"", ""4"": ""15740"", ""5"": ""11444"", ""6"": ""16689""}",127
device2,1720473304,"{""1"": ""17238"", ""2"": ""13505"", ""3"": ""11299"", ""4"": ""12581"", ""5"": ""16184"", ""6"": ""12517""}",140
device2,1720474137,"{""1"": ""10542"", ""2"": ""16373"", ""3"": ""6873"", ""4"": ""17582"", ""5"": ""11200"", ""6"": ""17711""}",93
device2,1722343002,"{""1"": ""17386"", ""2"": ""13238"", ""3"": ""10633"", ""4"": ""12110"", ""5"": ""17742"", ""6"": ""13778""}",33
device2,1722343020,"{""1"": ""17462"", ""2"": ""13606"", ""3"": ""11481"", ""4"": ""13836"", ""5"": ""18033"", ""6"": ""14630""}",55
device2,1722326228,"{""1"": ""14277"", ""2"": ""21507"", ""3"": ""9404"", ""4"": ""23676"", ""5"": ""15134"", ""6"": ""23676""}",91
device2,1722350463,"{""1"": ""14277"", ""2"": ""21507"", ""3"": ""10038"", ""4"": ""23261"", ""5"": ""15134"", ""6"": ""23676""}",0
device2,1722330523,"{""1"": ""23731"", ""2"": ""19069"", ""3"": ""15852"", ""4"": ""20026"", ""5"": ""24895"", ""6"": ""21082""}",98
device2,1720525437,"{""1"": ""15099"", ""2"": ""21984"", ""3"": ""10221"", ""4"": ""21476"", ""5"": ""14403"", ""6"": ""21679""}",120
device2,1720506685,"{""1"": ""17433"", ""2"": ""13264"", ""3"": ""11441"", ""4"": ""12834"", ""5"": ""17240"", ""6"": ""13256""}",93
device2,1720527925,"{""1"": ""24623"", ""2"": ""19623"", ""3"": ""16571"", ""4"": ""18899"", ""5"": ""24721"", ""6"": ""19421""}",153
device2,1720529592,"{""1"": ""23335"", ""2"": ""17477"", ""3"": ""14627"", ""4"": ""16550"", ""5"": ""21632"", ""6"": ""17435""}",131
device2,1720531300,"{""1"": ""11587"", ""2"": ""16533"", ""3"": ""7730"", ""4"": ""16198"", ""5"": ""11026"", ""6"": ""17172""}",103
device2,1720533558,"{""1"": ""17238"", ""2"": ""13505"", ""3"": ""12289"", ""4"": ""13565"", ""5"": ""17499"", ""6"": ""13473""}",92
device2,1720537436,"{""1"": ""10542"", ""2"": ""16373"", ""3"": ""6634"", ""4"": ""16728"", ""5"": ""11151"", ""6"": ""17777""}",103
device2,1720555864,"{""1"": ""10649"", ""2"": ""15762"", ""3"": ""7148"", ""4"": ""16422"", ""5"": ""10726"", ""6"": ""16574""}",108
device2,1720557831,"{""1"": ""11526"", ""2"": ""16482"", ""3"": ""7159"", ""4"": ""16230"", ""5"": ""11942"", ""6"": ""17039""}",95
device2,1720513086,"{""1"": ""17544"", ""2"": ""13595"", ""3"": ""12582"", ""4"": ""13622"", ""5"": ""18226"", ""6"": ""14091""}",103
device2,1722353207,"{""1"": ""17944"", ""2"": ""13851"", ""3"": ""10211"", ""4"": ""12839"", ""5"": ""17959"", ""6"": ""13898""}",140
device2,1722373549,"{""1"": ""23731"", ""2"": ""19069"", ""3"": ""12903"", ""4"": ""18999"", ""5"": ""23909"", ""6"": ""20389""}",148
device2,1722334276,"{""1"": ""23203"", ""2"": ""17439"", ""3"": ""14295"", ""4"": ""17700"", ""5"": ""23028"", ""6"": ""19538""}",96
device2,1722337332,"{""1"": ""17925"", ""2"": ""14023"", ""3"": ""11206"", ""4"": ""13904"", ""5"": ""17296"", ""6"": ""13952""}",97
device2,1720516339,"{""1"": ""13687"", ""2"": ""19371"", ""3"": ""9454"", ""4"": ""18946"", ""5"": ""13582"", ""6"": ""19598""}",100
device2,1722346657,"{""1"": ""23177"", ""2"": ""16709"", ""3"": ""13935"", ""4"": ""16609"", ""5"": ""21279"", ""6"": ""17174""}",136
device2,1722350481,"{""1"": ""14277"", ""2"": ""21507"", ""3"": ""9978"", ""4"": ""23880"", ""5"": ""14263"", ""6"": ""24020""}",101
device2,1722421783,"{""1"": ""19546"", ""2"": ""23646"", ""3"": ""19563"", ""4"": ""23674"", ""5"": ""19900"", ""6"": ""23598""}",3
device2,1720617525,"{""1"": ""17544"", ""2"": ""13595"", ""3"": ""12069"", ""4"": ""13454"", ""5"": ""17825"", ""6"": ""13823""}",106
device2,1720617612,"{""1"": ""13687"", ""2"": ""19371"", ""3"": ""8315"", ""4"": ""17686"", ""5"": ""13620"", ""6"": ""19283""}",104
device2,1720603734,"{""1"": ""15099"", ""2"": ""21984"", ""3"": ""9535"", ""4"": ""20456"", ""5"": ""14203"", ""6"": ""21196""}",117
device2,1720610191,"{""1"": ""24623"", ""2"": ""19623"", ""3"": ""15936"", ""4"": ""18210"", ""5"": ""24198"", ""6"": ""19380""}",56
device2,1720618786,"{""1"": ""23335"", ""2"": ""17477"", ""3"": ""14591"", ""4"": ""16463"", ""5"": ""21298"", ""6"": ""17394""}",164
device2,1722259349,"{""1"": ""22331"", ""2"": ""16040"", ""3"": ""14926"", ""4"": ""16779"", ""5"": ""23561"", ""6"": ""17940""}",80
device2,1720592980,"{""1"": ""17433"", ""2"": ""13264"", ""3"": ""12033"", ""4"": ""12952"", ""5"": ""16597"", ""6"": ""13065""}",77
device2,1720623169,"{""1"": ""11587"", ""2"": ""16533"", ""3"": ""7614"", ""4"": ""16674"", ""5"": ""11791"", ""6"": ""17341""}",85
